#FILE	NUM_FOUND	NlpI_gi_218560235	afaC/draC/daaC_VFG045796	ag43-MS7163	ag43a_CFT073	cdtB_gi_117623644	chuA_gi_26250130	cirA_AE016763_105	cjrC_UTI89_RS25305	cnf1_gi_403299	csgE_gi_15801156	ecpC_gi_15799996	eitB_APECO1_RS26190	entS_gi_26246570	fecA_b4291	fepA_gi_26246561	fhuA_b0150	fhuE_b1102	fimD_gi_15804892	fiu_c0890	fliC(H4)_AJ536600.1	focH_gi_386638502	fyuA_gi_26248288	hbp/tsh_gi_3288154	hlyA_gi_386641997	hlyF_APECO1_O1CoBM189	hma_gi_26248334	hra1_AAC13751	ibeA_gi_18152905	ibeB_gi_4835717	iha_gi_78057505	ireA_gi_26250982	iroN_gi_26247124	iss_SPG000143	iutA_gi_26249458	kpsD_gi_409035	nhaA_GeneID:944758	ompA_gi_7188818	ompT_SPG000077	papC_gi_26249425	papGIII_ABE1029	papGII_AAN82031	pixC_gi_30524679	sat_gi_26249454	sisA_AE016766_93	sitA_gi_386618823	tcpC_gi_26248250	traJ_gi_150860	traT_SPG000097	uclC_ABE10308	upaB_ECP_0379	upaC/ehaB_VFG045825	upaG/ehaG_beta	upaI_ECP_2276	usp_gi_386617620	vat_gi_386605757	yadV_b0140	ydeT_AE016760_251	yehC_b2110	yqiH_c3793	znuB_AAC74929
ESC_EA6882AA_abricate.tsv	38	100.00	100.00	100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	98.95;100.00	100.00	.	.	100.00;100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA6955AA_abricate.tsv	40	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA6956AA_abricate.tsv	40	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA6994AA_abricate.tsv	39	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	99.74	.	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA6995AA_abricate.tsv	41	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7026AA_abricate.tsv	39	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7028AA_abricate.tsv	39	100.00	100.00	100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	99.90	.	.	.	.	100.00	100.00;100.00	100.00	.	99.83	81.42	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7040AA_abricate.tsv	44	100.00	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	94.84	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	100.00	.	100.00	100.00	100.00	.	.	100.00	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7043AA_abricate.tsv	44	100.00	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	94.84	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	100.00	.	100.00	100.00	100.00	.	.	100.00	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7044AA_abricate.tsv	45	100.00	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	94.84	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00	.	.	100.00	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7074AA_abricate.tsv	43	100.00	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00	.	.	.	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7075AA_abricate.tsv	43	100.00	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00	.	.	.	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7083AA_abricate.tsv	46	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	94.84	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00	.	.	100.00	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7084AA_abricate.tsv	46	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	94.84	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00	.	.	100.00	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7107AA_abricate.tsv	42	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	99.62	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7108AA_abricate.tsv	42	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	99.62	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7109AA_abricate.tsv	45	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	97.73	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00	.	.	100.00	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7177AA_abricate.tsv	39	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	99.90	.	.	.	.	100.00	88.60;100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7178AA_abricate.tsv	39	100.00	100.00	100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	99.90	.	.	.	.	100.00	100.00;100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7217AA_abricate.tsv	38	100.00	.	100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	81.42	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7218AA_abricate.tsv	38	100.00	.	100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7279AA_abricate.tsv	44	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00	.	.	.	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7447AA_abricate.tsv	44	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00	.	.	.	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7456AA_abricate.tsv	38	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	.	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7517AA_abricate.tsv	39	100.00	100.00	100.00	100.00;100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7543AA_abricate.tsv	37	100.00	100.00	100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	99.90	.	.	.	.	.	100.00;100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7625AA_abricate.tsv	39	100.00	100.00	100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	84.67;83.52	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7649AA_abricate.tsv	38	100.00	100.00	.	100.00;100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7721AA_abricate.tsv	39	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	.	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7782AA_abricate.tsv	38	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7813AA_abricate.tsv	38	100.00	.	100.00;93.60	.	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	.	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7814AA_abricate.tsv	37	100.00	.	93.60;100.00	.	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	.	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7816AA_abricate.tsv	37	100.00	.	93.60;100.00	.	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	.	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	.	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7817AA_abricate.tsv	38	100.00	.	100.00;93.60	.	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	.	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7818AA_abricate.tsv	37	100.00	.	93.60;100.00	.	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	.	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7849AA_abricate.tsv	38	100.00	.	100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7850AA_abricate.tsv	38	100.00	.	100.00;100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7901AA_abricate.tsv	39	100.00	.	100.00	100.00	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7902AA_abricate.tsv	40	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7903AA_abricate.tsv	40	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7942AA_abricate.tsv	38	100.00	100.00	100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	84.58;83.52	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA7943AA_abricate.tsv	38	100.00	100.00	100.00;100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	83.62;84.58	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8174AA_abricate.tsv	36	100.00	.	.	100.00	.	100.00	100.00	.	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8720AA_abricate.tsv	37	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	.	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8721AA_abricate.tsv	45	100.00	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	94.84	.	100.00	100.00	.	.	99.68	99.91	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00	.	.	100.00	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8781AA_abricate.tsv	39	100.00	.	100.00	100.00	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8879AA_abricate.tsv	44	100.00	100.00	.	.	.	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	100.00	94.84	.	100.00	100.00	.	.	99.68;97.41	99.96	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	81.23;80.17	100.00	.	99.83	100.00	100.00	99.74	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
ESC_EA8880AA_abricate.tsv	40	100.00	100.00	100.00	100.00	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	98.95	100.00	.	99.83	.	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8882AA_abricate.tsv	37	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	99.74	100.00	100.00	.	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8883AA_abricate.tsv	38	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8886AA_abricate.tsv	38	100.00	100.00	.	.	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	93.85;99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	99.96	100.00	100.00	100.00
ESC_EA8887AA_abricate.tsv	40	100.00	.	.	100.00	100.00	100.00	100.00	.	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	100.00	.	94.84	99.93	100.00	.	.	100.00	100.00;99.68	99.96	100.00	100.00	100.00	82.29	100.00	.	.	.	.	100.00	98.11	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	91.59	100.00	100.00	100.00
ESC_EA8890AA_abricate.tsv	34	100.00	100.00	.	.	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	.	.	.	99.68	.	.	100.00	100.00	100.00	.	.	.	.	.	98.95;81.13	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	99.96	100.00	100.00	100.00
ESC_EA8894AA_abricate.tsv	39	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	99.64	100.00	100.00	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	.	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8905AA_abricate.tsv	39	100.00	100.00	100.00	.	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	.	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8908AA_abricate.tsv	38	100.00	.	100.00	.	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	.	.	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
ESC_EA8914AA_abricate.tsv	39	100.00	100.00	.	100.00	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	98.95;81.13	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	99.96	100.00	100.00	100.00
ESC_EA8915AA_abricate.tsv	39	100.00	100.00	100.00	.	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	100.00	.	.	99.68;86.08	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	81.23;80.08	100.00	.	.	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	99.96	100.00	100.00	100.00
ESC_EA8921AA_abricate.tsv	39	100.00	.	.	100.00	.	100.00	100.00	.	.	100.00	100.00	.	100.00	100.00	100.00	99.64	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	.	100.00	82.88	.	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	.	99.74	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00
