#FILE	NUM_FOUND	NlpI_gi_218560235	afaC/draC/daaC_VFG045796	ag43-MS7163	ag43a_CFT073	cirA_AE016763_105	cjrC_UTI89_RS25305	csgE_gi_15801156	ecpC_gi_15799996	eitB_APECO1_RS26190	entS_gi_26246570	fecA_b4291	fepA_gi_26246561	fhuA_b0150	fhuE_b1102	fimD_gi_15804892	fiu_c0890	fliC(H4)_AJ536600.1	fyuA_gi_26248288	hbp/tsh_gi_3288154	hlyA_gi_386641997	hlyF_APECO1_O1CoBM189	hra1_AAC13751	ibeB_gi_4835717	iha_gi_78057505	ireA_gi_26250982	iroN_gi_26247124	iss_SPG000143	iutA_gi_26249458	nhaA_GeneID:944758	ompA_gi_7188818	ompT_SPG000077	papC_gi_26249425	papGII_AAN82031	pixC_gi_30524679	sisA_AE016766_93	sitA_gi_386618823	traJ_gi_150860	traT_SPG000097	uclC_ABE10308	upaC/ehaB_VFG045825	upaG/ehaG_beta	upaI_ECP_2276	yadV_b0140	yehC_b2110	yfcV_b2339	yqiH_c3793	znuB_AAC74929
ESC_LC7179AA_AS_abricate.tsv	20	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7180AA_AS_abricate.tsv	27	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	96.62	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7182AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7183AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7187AA_AS_abricate.tsv	22	100.00	.	84.40	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7189AA_AS_abricate.tsv	21	100.00	.	83.04	.	99.30	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7193AA_AS_abricate.tsv	24	100.00	.	99.76	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7207AA_AS_abricate.tsv	22	100.00	.	84.40	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7217AA_AS_abricate.tsv	21	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7236AA_AS_abricate.tsv	20	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7798AA_AS_abricate.tsv	25	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	100.00	.	.	99.68	.	100.00	100.00	100.00	.	.	.	.	.	99.83	86.34	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7918AA_AS_abricate.tsv	22	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC7961AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC8909AA_AS_abricate.tsv	27	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	82.77	99.93	.	.	.	99.68	99.96	100.00	100.00	.	100.00	100.00	.	.	100.00	.	100.00	100.00	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC9044AA_AS_abricate.tsv	22	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC9114AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC9205AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_LC9211AA_AS_abricate.tsv	23	100.00	.	88.64;88.64	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	100.00	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MA0225AA_AS_abricate.tsv	23	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	.	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MA2761AA_AS_abricate.tsv	20	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	98.56	.	.	100.00	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_MA3669AA_AS_abricate.tsv	20	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	99.62	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	98.56	.	.	.	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_MA3696AA_AS_abricate.tsv	20	100.00	.	.	100.00	100.00	.	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MA3740AA_AS_abricate.tsv	19	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_MA4033AA_AS_abricate.tsv	26	100.00	100.00	93.68	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	99.86	.	.	99.68	100.00	100.00	100.00	.	.	.	.	100.00	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MA9873AA_AS_abricate.tsv	26	100.00	.	100.00	.	100.00	.	100.00	.	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	100.00	.	100.00	.	99.93	.	.	100.00	99.68;100.00	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MA9965AA_AS_abricate.tsv	23	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	99.86	100.00	100.00	100.00
ESC_MB0788AA_AS_abricate.tsv	22	100.00	.	95.12	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1905AA_AS_abricate.tsv	23	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1907AA_AS_abricate.tsv	21	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1908AA_AS_abricate.tsv	21	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1911AA_AS_abricate.tsv	24	100.00	.	94.40;99.76	.	99.40	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	100.00	.	.	100.00	.	.	.	99.10	100.00	99.72	100.00	.	100.00
ESC_MB1912AA_AS_abricate.tsv	24	100.00	.	100.00;97.52	.	99.40	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	100.00	.	.	100.00	.	.	.	99.10	100.00	99.72	100.00	.	100.00
ESC_MB1927AA_AS_abricate.tsv	21	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1932AA_AS_abricate.tsv	21	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1933AA_AS_abricate.tsv	22	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1934AA_AS_abricate.tsv	21	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1944AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1945AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1947AA_AS_abricate.tsv	22	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	.	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1963AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1964AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1966AA_AS_abricate.tsv	23	100.00	.	97.04	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB1968AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB3343AA_AS_abricate.tsv	19	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_MB3664AA_AS_abricate.tsv	20	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	100.00	.	.	100.00	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_MB4714AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB4772AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB7693AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB7694AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB8856AA_AS_abricate.tsv	24	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	100.00	.	99.93	.	.	.	99.68;100.00	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB8889AA_AS_abricate.tsv	21	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	94.84	99.93	.	.	.	.	.	100.00	100.00	.	100.00	.	.	100.00	.	.	.	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_MB8914AA_AS_abricate.tsv	26	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	99.62	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB9092AA_AS_abricate.tsv	22	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB9104AA_AS_abricate.tsv	22	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MB9117AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0185AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0188AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0213AA_AS_abricate.tsv	23	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	86.34	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0214AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0218AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0220AA_AS_abricate.tsv	21	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	91.16	100.00	100.00	100.00	.	100.00
ESC_MC0263AA_AS_abricate.tsv	21	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	81.52	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0380AA_AS_abricate.tsv	24	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	98.95	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0405AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0483AA_AS_abricate.tsv	21	100.00	.	83.04	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_MC0928AA_AS_abricate.tsv	21	100.00	.	100.00	100.00	100.00	.	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_MC0929AA_AS_abricate.tsv	23	100.00	.	88.64	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	100.00	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0931AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0995AA_AS_abricate.tsv	21	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	.	.	.	.	99.68	.	100.00	100.00	.	.	.	.	98.95	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC0996AA_AS_abricate.tsv	24	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68;99.68	99.96	100.00	100.00	100.00	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC1587AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	99.83	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC1633AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC1644AA_AS_abricate.tsv	24	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	100.00	100.00	100.00	.	.	.	.	98.95	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC1645AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC1650AA_AS_abricate.tsv	21	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC1651AA_AS_abricate.tsv	21	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC1653AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC1749AA_AS_abricate.tsv	22	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC1803AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC2104AA_AS_abricate.tsv	22	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC2913AA_AS_abricate.tsv	22	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_MC3476AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
